avgOdds,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,zscore,catOdds
4.27,2,1,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
4.27,2,1,2,1,2,2,3,1,2,2,2,1,1.072827534,Likley loss
4.27,2,2,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
4.27,2,2,2,1,2,2,2,1,2,2,2,1,1.072827534,Likley loss
1.75,3,1,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,1,2,2,3,1,3,1,1,2,2,1,0.478157817,Likely win
1.75,2,1,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,1,2,1,2,2,3,1,2,2,2,1,0.478157817,Likely win
1.75,2,2,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,2,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.474,3,1,2,1,2,2,2,1,2,2,2,1,0.648027641,Almost Guaranteed Win
1.474,2,1,2,2,3,1,3,1,1,2,2,1,0.648027641,Almost Guaranteed Win
1.474,2,1,2,1,2,2,2,1,2,2,2,1,0.648027641,Almost Guaranteed Win
1.474,2,1,2,1,2,2,3,1,2,2,2,1,0.648027641,Almost Guaranteed Win
1.474,2,2,2,1,2,2,2,1,2,2,2,1,0.648027641,Almost Guaranteed Win
1.474,2,2,2,1,2,2,2,1,2,2,2,1,0.648027641,Almost Guaranteed Win
1.706,3,1,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,1,2,2,3,1,3,1,1,2,2,1,0.505238514,Likely win
1.706,2,1,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,1,2,1,2,2,3,1,2,2,2,1,0.505238514,Likely win
1.706,2,2,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.706,2,2,2,1,2,2,2,1,2,2,2,1,0.505238514,Likely win
1.588,3,1,2,1,2,2,2,1,2,2,2,1,0.577864018,Almost Guaranteed Win
1.588,2,1,2,2,3,1,3,1,1,2,2,1,0.577864018,Almost Guaranteed Win
1.588,2,1,2,1,2,2,2,1,2,2,2,1,0.577864018,Almost Guaranteed Win
1.588,2,1,2,1,2,2,3,1,2,2,2,1,0.577864018,Almost Guaranteed Win
1.588,2,2,2,1,2,2,2,1,2,2,2,1,0.577864018,Almost Guaranteed Win
1.588,2,2,2,1,2,2,2,1,2,2,2,1,0.577864018,Almost Guaranteed Win
2.9,3,1,2,1,2,2,2,1,2,2,2,1,0.229633117,Likley loss
2.9,2,1,2,2,3,1,3,1,1,2,2,1,0.229633117,Likley loss
2.9,2,1,2,1,2,2,2,1,2,2,2,1,0.229633117,Likley loss
2.9,2,1,2,1,2,2,3,1,2,2,2,1,0.229633117,Likley loss
2.9,2,2,2,1,2,2,2,1,2,2,2,1,0.229633117,Likley loss
2.9,2,2,2,1,2,2,2,1,2,2,2,1,0.229633117,Likley loss
1.77,3,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,2,3,1,3,1,1,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,3,1,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
4,3,1,2,1,2,2,2,1,2,2,2,1,0.906650532,Likley loss
4,2,1,2,2,3,1,3,1,1,2,2,1,0.906650532,Likley loss
4,2,1,2,1,2,2,2,1,2,2,2,1,0.906650532,Likley loss
4,2,1,2,1,2,2,3,1,2,2,2,1,0.906650532,Likley loss
4,2,2,2,1,2,2,2,1,2,2,2,1,0.906650532,Likley loss
4,2,2,2,1,2,2,2,1,2,2,2,1,0.906650532,Likley loss
1.77,3,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,2,3,1,3,1,1,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,1,2,1,2,2,3,1,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.77,2,2,2,1,2,2,2,1,2,2,2,1,0.465848409,Likely win
1.628,3,1,2,1,2,2,2,1,2,2,2,1,0.553245203,Almost Guaranteed Win
1.628,2,1,2,2,3,1,3,1,1,2,2,1,0.553245203,Almost Guaranteed Win
1.628,2,1,2,1,2,2,2,1,2,2,2,1,0.553245203,Almost Guaranteed Win
1.628,2,1,2,1,2,2,3,1,2,2,2,1,0.553245203,Almost Guaranteed Win
1.628,2,2,2,1,2,2,2,1,2,2,2,1,0.553245203,Almost Guaranteed Win
1.628,2,2,2,1,2,2,2,1,2,2,2,1,0.553245203,Almost Guaranteed Win
1.49,3,1,2,1,2,2,2,1,2,2,2,1,0.638180115,Almost Guaranteed Win
1.49,2,1,2,2,3,1,3,1,1,2,2,1,0.638180115,Almost Guaranteed Win
1.49,2,1,2,1,2,2,2,1,2,2,2,1,0.638180115,Almost Guaranteed Win
1.49,2,1,2,1,2,2,3,1,2,2,2,1,0.638180115,Almost Guaranteed Win
1.49,2,2,2,1,2,2,2,1,2,2,2,1,0.638180115,Almost Guaranteed Win
1.49,2,2,2,1,2,2,2,1,2,2,2,1,0.638180115,Almost Guaranteed Win
1.826,3,1,2,1,2,2,2,1,2,2,2,1,0.431382068,Likely win
1.826,2,1,2,2,3,1,3,1,1,2,2,1,0.431382068,Likely win
1.826,2,1,2,1,2,2,2,1,2,2,2,1,0.431382068,Likely win
1.826,2,1,2,1,2,2,3,1,2,2,2,1,0.431382068,Likely win
1.826,2,2,2,1,2,2,2,1,2,2,2,1,0.431382068,Likely win
1.826,2,2,2,1,2,2,2,1,2,2,2,1,0.431382068,Likely win
2.04,3,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,2,3,1,3,1,1,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,1,2,1,2,2,3,1,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
2.04,2,2,2,1,2,2,2,1,2,2,2,1,0.299671408,Likely win
1.664,3,1,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,1,2,2,3,1,3,1,1,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,1,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,1,2,1,2,2,3,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,2,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.664,2,2,2,1,2,2,2,1,2,2,2,1,0.531088269,Almost Guaranteed Win
1.674,3,1,2,1,2,2,2,1,2,2,2,1,0.524933566,Almost Guaranteed Win
1.674,2,1,2,2,3,1,3,1,1,2,2,1,0.524933566,Almost Guaranteed Win
1.674,2,1,2,1,2,2,2,1,2,2,2,1,0.524933566,Almost Guaranteed Win
1.674,2,1,2,1,2,2,3,1,2,2,2,1,0.524933566,Almost Guaranteed Win
1.674,2,2,2,1,2,2,2,1,2,2,2,1,0.524933566,Almost Guaranteed Win
1.674,2,2,2,1,2,2,2,1,2,2,2,1,0.524933566,Almost Guaranteed Win
1.902,3,1,2,1,2,2,2,1,2,2,2,1,0.38460632,Likely win
1.902,2,1,2,2,3,1,3,1,1,2,2,1,0.38460632,Likely win
1.902,2,1,2,1,2,2,2,1,2,2,2,1,0.38460632,Likely win
1.902,2,1,2,1,2,2,3,1,2,2,2,1,0.38460632,Likely win
1.902,2,2,2,1,2,2,2,1,2,2,2,1,0.38460632,Likely win
1.902,2,2,2,1,2,2,2,1,2,2,2,1,0.38460632,Likely win
3.11,3,1,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,1,2,2,3,1,3,1,1,2,2,1,0.358881896,Likley loss
3.11,2,1,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,1,2,1,2,2,3,1,2,2,2,1,0.358881896,Likley loss
3.11,2,2,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
3.11,2,2,2,1,2,2,2,1,2,2,2,1,0.358881896,Likley loss
1.444,3,1,2,1,2,2,2,1,2,2,2,1,0.666491752,Almost Guaranteed Win
1.444,2,1,2,2,3,1,3,1,1,2,2,1,0.666491752,Almost Guaranteed Win
1.444,2,1,2,1,2,2,2,1,2,2,2,1,0.666491752,Almost Guaranteed Win
1.444,2,1,2,1,2,2,3,1,2,2,2,1,0.666491752,Almost Guaranteed Win
1.444,2,2,2,1,2,2,2,1,2,2,2,1,0.666491752,Almost Guaranteed Win
1.444,2,2,2,1,2,2,2,1,2,2,2,1,0.666491752,Almost Guaranteed Win
1.564,3,1,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,2,3,1,3,1,1,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,1,2,2,3,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,2,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,2,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.458,3,1,2,1,2,2,2,1,2,2,2,1,0.657875167,Almost Guaranteed Win
1.458,2,1,2,2,3,1,3,1,1,2,2,1,0.657875167,Almost Guaranteed Win
1.458,2,1,2,1,2,2,2,1,2,2,2,1,0.657875167,Almost Guaranteed Win
1.458,2,1,2,1,2,2,3,1,2,2,2,1,0.657875167,Almost Guaranteed Win
1.458,2,2,2,1,2,2,2,1,2,2,2,1,0.657875167,Almost Guaranteed Win
1.458,2,2,2,1,2,2,2,1,2,2,2,1,0.657875167,Almost Guaranteed Win
1.262,3,1,2,1,2,2,2,1,2,2,2,1,0.778507361,Almost Guaranteed Win
1.262,2,1,2,2,3,1,3,1,1,2,2,1,0.778507361,Almost Guaranteed Win
1.262,2,1,2,1,2,2,2,1,2,2,2,1,0.778507361,Almost Guaranteed Win
1.262,2,1,2,1,2,2,3,1,2,2,2,1,0.778507361,Almost Guaranteed Win
1.262,2,2,2,1,2,2,2,1,2,2,2,1,0.778507361,Almost Guaranteed Win
1.262,2,2,2,1,2,2,2,1,2,2,2,1,0.778507361,Almost Guaranteed Win
2.22,3,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,2,3,1,3,1,1,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,1,2,1,2,2,3,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
2.22,2,2,2,1,2,2,2,1,2,2,2,1,0.18888674,Unlikely win
1.41,3,1,2,1,2,2,2,1,2,2,2,1,0.687417745,Almost Guaranteed Win
1.41,2,1,2,2,3,1,3,1,1,2,2,1,0.687417745,Almost Guaranteed Win
1.41,2,1,2,1,2,2,2,1,2,2,2,1,0.687417745,Almost Guaranteed Win
1.41,2,1,2,1,2,2,3,1,2,2,2,1,0.687417745,Almost Guaranteed Win
1.41,2,2,2,1,2,2,2,1,2,2,2,1,0.687417745,Almost Guaranteed Win
1.41,2,2,2,1,2,2,2,1,2,2,2,1,0.687417745,Almost Guaranteed Win
1.254,3,1,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,2,3,1,3,1,1,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,1,2,1,2,2,3,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,2,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.254,2,2,2,1,2,2,2,1,2,2,2,1,0.783431124,Almost Guaranteed Win
1.546,3,1,2,1,2,2,2,1,2,2,2,1,0.603713774,Almost Guaranteed Win
1.546,2,1,2,2,3,1,3,1,1,2,2,1,0.603713774,Almost Guaranteed Win
1.546,2,1,2,1,2,2,2,1,2,2,2,1,0.603713774,Almost Guaranteed Win
1.546,2,1,2,1,2,2,3,1,2,2,2,1,0.603713774,Almost Guaranteed Win
1.546,2,2,2,1,2,2,2,1,2,2,2,1,0.603713774,Almost Guaranteed Win
1.546,2,2,2,1,2,2,2,1,2,2,2,1,0.603713774,Almost Guaranteed Win
2.07,3,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,2,3,1,3,1,1,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,1,2,1,2,2,3,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
2.07,2,2,2,1,2,2,2,1,2,2,2,1,0.281207296,Likely win
1.906,3,1,2,1,2,2,2,1,2,2,2,1,0.382144438,Likely win
1.906,2,1,2,2,3,1,3,1,1,2,2,1,0.382144438,Likely win
1.906,2,1,2,1,2,2,2,1,2,2,2,1,0.382144438,Likely win
1.906,2,1,2,1,2,2,3,1,2,2,2,1,0.382144438,Likely win
1.906,2,2,2,1,2,2,2,1,2,2,2,1,0.382144438,Likely win
1.906,2,2,2,1,2,2,2,1,2,2,2,1,0.382144438,Likely win
1.448,3,1,2,1,2,2,2,1,2,2,2,1,0.664029871,Almost Guaranteed Win
1.448,2,1,2,2,3,1,3,1,1,2,2,1,0.664029871,Almost Guaranteed Win
1.448,2,1,2,1,2,2,2,1,2,2,2,1,0.664029871,Almost Guaranteed Win
1.448,2,1,2,1,2,2,3,1,2,2,2,1,0.664029871,Almost Guaranteed Win
1.448,2,2,2,1,2,2,2,1,2,2,2,1,0.664029871,Almost Guaranteed Win
1.448,2,2,2,1,2,2,2,1,2,2,2,1,0.664029871,Almost Guaranteed Win
1.214,3,1,2,1,2,2,2,1,2,2,2,1,0.808049939,Almost Guaranteed Win
1.214,2,1,2,2,3,1,3,1,1,2,2,1,0.808049939,Almost Guaranteed Win
1.214,2,1,2,1,2,2,2,1,2,2,2,1,0.808049939,Almost Guaranteed Win
1.214,2,1,2,1,2,2,3,1,2,2,2,1,0.808049939,Almost Guaranteed Win
1.214,2,2,2,1,2,2,2,1,2,2,2,1,0.808049939,Almost Guaranteed Win
1.214,2,2,2,1,2,2,2,1,2,2,2,1,0.808049939,Almost Guaranteed Win
2.95,3,1,2,1,2,2,2,1,2,2,2,1,0.260406636,Likley loss
2.95,2,1,2,2,3,1,3,1,1,2,2,1,0.260406636,Likley loss
2.95,2,1,2,1,2,2,2,1,2,2,2,1,0.260406636,Likley loss
2.95,2,1,2,1,2,2,3,1,2,2,2,1,0.260406636,Likley loss
2.95,2,2,2,1,2,2,2,1,2,2,2,1,0.260406636,Likley loss
2.95,2,2,2,1,2,2,2,1,2,2,2,1,0.260406636,Likley loss
3.86,3,1,2,1,2,2,2,1,2,2,2,1,0.820484679,Likley loss
3.86,2,1,2,2,3,1,3,1,1,2,2,1,0.820484679,Likley loss
3.86,2,1,2,1,2,2,2,1,2,2,2,1,0.820484679,Likley loss
3.86,2,1,2,1,2,2,3,1,2,2,2,1,0.820484679,Likley loss
3.86,2,2,2,1,2,2,2,1,2,2,2,1,0.820484679,Likley loss
3.86,2,2,2,1,2,2,2,1,2,2,2,1,0.820484679,Likley loss
1.248,3,1,2,1,2,2,2,1,2,2,2,1,0.787123946,Almost Guaranteed Win
1.248,2,1,2,2,3,1,3,1,1,2,2,1,0.787123946,Almost Guaranteed Win
1.248,2,1,2,1,2,2,2,1,2,2,2,1,0.787123946,Almost Guaranteed Win
1.248,2,1,2,1,2,2,3,1,2,2,2,1,0.787123946,Almost Guaranteed Win
1.248,2,2,2,1,2,2,2,1,2,2,2,1,0.787123946,Almost Guaranteed Win
1.248,2,2,2,1,2,2,2,1,2,2,2,1,0.787123946,Almost Guaranteed Win
1.344,3,1,2,1,2,2,2,1,2,2,2,1,0.72803879,Almost Guaranteed Win
1.344,2,1,2,2,3,1,3,1,1,2,2,1,0.72803879,Almost Guaranteed Win
1.344,2,1,2,1,2,2,2,1,2,2,2,1,0.72803879,Almost Guaranteed Win
1.344,2,1,2,1,2,2,3,1,2,2,2,1,0.72803879,Almost Guaranteed Win
1.344,2,2,2,1,2,2,2,1,2,2,2,1,0.72803879,Almost Guaranteed Win
1.344,2,2,2,1,2,2,2,1,2,2,2,1,0.72803879,Almost Guaranteed Win
3.04,3,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,2,3,1,3,1,1,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,1,2,1,2,2,3,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
3.04,2,2,2,1,2,2,2,1,2,2,2,1,0.31579897,Likley loss
1.326,3,1,2,1,2,2,2,1,2,2,2,1,0.739117257,Almost Guaranteed Win
1.326,2,1,2,2,3,1,3,1,1,2,2,1,0.739117257,Almost Guaranteed Win
1.326,2,1,2,1,2,2,2,1,2,2,2,1,0.739117257,Almost Guaranteed Win
1.326,2,1,2,1,2,2,3,1,2,2,2,1,0.739117257,Almost Guaranteed Win
1.326,2,2,2,1,2,2,2,1,2,2,2,1,0.739117257,Almost Guaranteed Win
1.326,2,2,2,1,2,2,2,1,2,2,2,1,0.739117257,Almost Guaranteed Win
2.346,3,1,2,1,2,2,2,1,2,2,2,1,0.111337472,Unlikely win
2.346,2,1,2,2,3,1,3,1,1,2,2,1,0.111337472,Unlikely win
2.346,2,1,2,1,2,2,2,1,2,2,2,1,0.111337472,Unlikely win
2.346,2,1,2,1,2,2,3,1,2,2,2,1,0.111337472,Unlikely win
2.346,2,2,2,1,2,2,2,1,2,2,2,1,0.111337472,Unlikely win
2.346,2,2,2,1,2,2,2,1,2,2,2,1,0.111337472,Unlikely win
1.54,3,1,2,1,2,2,2,1,2,2,2,1,0.607406596,Almost Guaranteed Win
1.54,2,1,2,2,3,1,3,1,1,2,2,1,0.607406596,Almost Guaranteed Win
1.54,2,1,2,1,2,2,2,1,2,2,2,1,0.607406596,Almost Guaranteed Win
1.54,2,1,2,1,2,2,3,1,2,2,2,1,0.607406596,Almost Guaranteed Win
1.54,2,2,2,1,2,2,2,1,2,2,2,1,0.607406596,Almost Guaranteed Win
1.54,2,2,2,1,2,2,2,1,2,2,2,1,0.607406596,Almost Guaranteed Win
1.602,3,1,2,1,2,2,2,1,2,2,2,1,0.569247433,Almost Guaranteed Win
1.602,2,1,2,2,3,1,3,1,1,2,2,1,0.569247433,Almost Guaranteed Win
1.602,2,1,2,1,2,2,2,1,2,2,2,1,0.569247433,Almost Guaranteed Win
1.602,2,1,2,1,2,2,3,1,2,2,2,1,0.569247433,Almost Guaranteed Win
1.602,2,2,2,1,2,2,2,1,2,2,2,1,0.569247433,Almost Guaranteed Win
1.602,2,2,2,1,2,2,2,1,2,2,2,1,0.569247433,Almost Guaranteed Win
2.09,3,1,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,1,2,2,3,1,3,1,1,2,2,1,0.268897889,Likely win
2.09,2,1,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,1,2,1,2,2,3,1,2,2,2,1,0.268897889,Likely win
2.09,2,2,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.09,2,2,2,1,2,2,2,1,2,2,2,1,0.268897889,Likely win
2.852,3,1,2,1,2,2,2,1,2,2,2,1,0.200090539,Likley loss
2.852,2,1,2,2,3,1,3,1,1,2,2,1,0.200090539,Likley loss
2.852,2,1,2,1,2,2,2,1,2,2,2,1,0.200090539,Likley loss
2.852,2,1,2,1,2,2,3,1,2,2,2,1,0.200090539,Likley loss
2.852,2,2,2,1,2,2,2,1,2,2,2,1,0.200090539,Likley loss
2.852,2,2,2,1,2,2,2,1,2,2,2,1,0.200090539,Likley loss
1.516,3,1,2,1,2,2,2,1,2,2,2,1,0.622177885,Almost Guaranteed Win
1.516,2,1,2,2,3,1,3,1,1,2,2,1,0.622177885,Almost Guaranteed Win
1.516,2,1,2,1,2,2,2,1,2,2,2,1,0.622177885,Almost Guaranteed Win
1.516,2,1,2,1,2,2,3,1,2,2,2,1,0.622177885,Almost Guaranteed Win
1.516,2,2,2,1,2,2,2,1,2,2,2,1,0.622177885,Almost Guaranteed Win
1.516,2,2,2,1,2,2,2,1,2,2,2,1,0.622177885,Almost Guaranteed Win
1.426,3,1,2,1,2,2,2,1,2,2,2,1,0.677570219,Almost Guaranteed Win
1.426,2,1,2,2,3,1,3,1,1,2,2,1,0.677570219,Almost Guaranteed Win
1.426,2,1,2,1,2,2,2,1,2,2,2,1,0.677570219,Almost Guaranteed Win
1.426,2,1,2,1,2,2,3,1,2,2,2,1,0.677570219,Almost Guaranteed Win
1.426,2,2,2,1,2,2,2,1,2,2,2,1,0.677570219,Almost Guaranteed Win
1.426,2,2,2,1,2,2,2,1,2,2,2,1,0.677570219,Almost Guaranteed Win
2.916,3,1,2,1,2,2,2,1,2,2,2,1,0.239480643,Likley loss
2.916,2,1,2,2,3,1,3,1,1,2,2,1,0.239480643,Likley loss
2.916,2,1,2,1,2,2,2,1,2,2,2,1,0.239480643,Likley loss
2.916,2,1,2,1,2,2,3,1,2,2,2,1,0.239480643,Likley loss
2.916,2,2,2,1,2,2,2,1,2,2,2,1,0.239480643,Likley loss
2.916,2,2,2,1,2,2,2,1,2,2,2,1,0.239480643,Likley loss
1.564,3,1,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,2,3,1,3,1,1,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,1,2,1,2,2,3,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,2,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
1.564,2,2,2,1,2,2,2,1,2,2,2,1,0.592635307,Almost Guaranteed Win
2.72,3,1,2,1,2,2,2,1,2,2,2,1,0.118848449,Likley loss
2.72,2,1,2,2,3,1,3,1,1,2,2,1,0.118848449,Likley loss
2.72,2,1,2,1,2,2,2,1,2,2,2,1,0.118848449,Likley loss
2.72,2,1,2,1,2,2,3,1,2,2,2,1,0.118848449,Likley loss
2.72,2,2,2,1,2,2,2,1,2,2,2,1,0.118848449,Likley loss
2.72,2,2,2,1,2,2,2,1,2,2,2,1,0.118848449,Likley loss
1.238,3,1,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,2,3,1,3,1,1,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,1,2,1,2,2,3,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,2,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.238,2,2,2,1,2,2,2,1,2,2,2,1,0.79327865,Almost Guaranteed Win
1.582,3,1,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,2,3,1,3,1,1,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,1,2,2,3,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,2,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,2,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.75,3,1,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,1,2,2,3,1,3,1,1,2,2,1,0.478157817,Likely win
1.75,2,1,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,1,2,1,2,2,3,1,2,2,2,1,0.478157817,Likely win
1.75,2,2,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.75,2,2,2,1,2,2,2,1,2,2,2,1,0.478157817,Likely win
1.582,3,1,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,2,3,1,3,1,1,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,1,2,1,2,2,3,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,2,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.582,2,2,2,1,2,2,2,1,2,2,2,1,0.58155684,Almost Guaranteed Win
1.3,3,1,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,2,3,1,3,1,1,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,1,2,1,2,2,3,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,2,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.3,2,2,2,1,2,2,2,1,2,2,2,1,0.755119487,Almost Guaranteed Win
1.536,3,1,2,1,2,2,2,1,2,2,2,1,0.609868478,Almost Guaranteed Win
1.536,2,1,2,2,3,1,3,1,1,2,2,1,0.609868478,Almost Guaranteed Win
1.536,2,1,2,1,2,2,2,1,2,2,2,1,0.609868478,Almost Guaranteed Win
1.536,2,1,2,1,2,2,3,1,2,2,2,1,0.609868478,Almost Guaranteed Win
1.536,2,2,2,1,2,2,2,1,2,2,2,1,0.609868478,Almost Guaranteed Win
1.536,2,2,2,1,2,2,2,1,2,2,2,1,0.609868478,Almost Guaranteed Win
1.424,3,1,2,1,2,2,2,1,2,2,2,1,0.67880116,Almost Guaranteed Win
1.424,2,1,2,2,3,1,3,1,1,2,2,1,0.67880116,Almost Guaranteed Win
1.424,2,1,2,1,2,2,2,1,2,2,2,1,0.67880116,Almost Guaranteed Win
1.424,2,1,2,1,2,2,3,1,2,2,2,1,0.67880116,Almost Guaranteed Win
1.424,2,2,2,1,2,2,2,1,2,2,2,1,0.67880116,Almost Guaranteed Win
1.424,2,2,2,1,2,2,2,1,2,2,2,1,0.67880116,Almost Guaranteed Win
1.93,3,1,2,1,2,2,2,1,2,2,2,1,0.367373149,Likely win
1.93,2,1,2,2,3,1,3,1,1,2,2,1,0.367373149,Likely win
1.93,2,1,2,1,2,2,2,1,2,2,2,1,0.367373149,Likely win
1.93,2,1,2,1,2,2,3,1,2,2,2,1,0.367373149,Likely win
1.93,2,2,2,1,2,2,2,1,2,2,2,1,0.367373149,Likely win
1.93,2,2,2,1,2,2,2,1,2,2,2,1,0.367373149,Likely win
2.01,3,1,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
2.01,2,1,2,2,3,1,3,1,1,2,2,1,0.318135519,Likely win
2.01,2,1,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
2.01,2,1,2,1,2,2,3,1,2,2,2,1,0.318135519,Likely win
2.01,2,2,2,1,2,2,2,1,2,2,2,1,0.318135519,Likely win
